
20000426,-0.8703380415807085,640186.38,-9.183421679098533,-5.905976829074736,-4.093572448817675,-2.540390414219982,-1.5196318044754809,-1.097984446913187,1
20000427,0.0,1370472.028,-8.731343854371131,-5.426388853478807,-3.6995767789307488,-1.7036560181526286,-1.0752619636437908,-0.36292481452211134,1
20000428,0.0,604146.302,-8.656684215893714,-5.326434744920059,-3.683170588685246,-1.2836218545241536,-0.9878770109374697,-0.2688473599673696,1
20000501,-0.4018409776225962,669587.828,-8.947370258689066,-5.603301063323265,-4.05515315029364,-1.2820187271861867,-1.2184097762259969,-0.4151721948897135,1
20000502,-0.1998014631031083,1345814.998,-9.220913396182235,-5.877343399280416,-4.415561751930044,-1.5098288409618281,-1.319827766080516,-0.4797764246919015,1
20000503,0.40023520931733464,3019781.584,-9.122334136332851,-5.774173764044549,-4.400551350872877,-1.4264939269207073,-0.9465278172954537,-0.3998558394506582,0
20000504,0.40023520931733464,753048.574,-9.025740245452269,-5.687614206136917,-4.368279620883055,-1.3031671061034205,-0.6998741756608796,-0.23988821234595076,0
20000505,0.0,177355.318,-8.930142200471618,-5.588434277332,-4.345289806963973,-1.199852045752003,-0.5732278685103914,-0.07992058524125736,1
20000508,-0.3986397128282744,296856.78,-9.194980792241259,-5.85408401032809,-4.695736507336737,-1.5339442030354575,-0.7637130801687623,-0.3189117702626223,1
20000509,0.19900497512436738,439120.304,-9.103041753258942,-5.743371748850671,-4.639738018766926,-1.4509414950563841,-0.5578436929277683,-0.23918382769695623,1
20000510,0.19871119803419432,1096032.152,-9.429717667117906,-6.06064139210668,-4.998771375557871,-1.8242252143824351,-0.8923198435384382,-0.5288099894689263,1
20000511,0.19763337145129772,290764.871,-10.110848704817691,-6.745500422612208,-5.689168696862717,-2.5161897777556863,-1.490516084124701,-1.0380102421319404,1
20000512,0.0,778834.665,-10.023632103614469,-6.627019837915745,-5.567145627206252,-2.3489161238999805,-1.2411748620295446,-0.6965644110774055,1
20000515,0.19307135722463853,592858.294,-11.725905669110912,-8.354666601700455,-7.296355397471148,-4.018899066923298,-2.810680439496219,-2.02523935975833,1
20000516,0.3780920618501628,604186.525,-13.734842134674373,-10.387027161991028,-9.325926058033517,-5.878737077395926,-4.538412607824611,-3.249213794415403,0
20000517,-0.37666791038147357,321917.912,-13.95499529165101,-10.56087983938311,-9.45707703332558,-5.741816652748924,-4.2647572683285135,-2.5095795651736243,1
20000518,-0.37666791038147357,239786.502,-13.852074930855274,-10.389105058365745,-9.237970020550865,-5.3096849848089285,-3.6315287623853125,-1.568502034362047,1
20000519,0.3760756652393473,292652.805,-13.745435270567105,-10.209862066106412,-9.018863007776162,-4.93375738085509,-2.99830025644215,-0.6274245035505092,0
20000522,-0.37666791038147357,405937.773,-13.638795610278923,-10.046171431278848,-8.799755995001446,-4.5390852181535175,-2.4025608679944814,-0.07533358207628946,0
20000523,0.0,176535.701,-13.534015599736945,-9.878749652055989,-8.58064898222673,-4.144413055451931,-1.8068214795468127,1.315048385984112e-14,1
20000524,0.0,744848.557,-13.10972100848318,-9.373734491388893,-8.01512368247401,-3.464298240920734,-0.9192511874825374,0.30247364948013555,1
20000525,-0.3738537502939186,450307.935,-13.977850928756052,-10.223395250411466,-8.806418998354111,-4.157653421114505,-1.4881848107218454,-0.6724664942393542,1
20000526,-0.5452568943815104,289820.581,-16.15798146240976,-12.42135255750085,-10.949891291909857,-6.201281611168332,-3.3208032955715763,-2.6420643094175564,1
20000530,0.0,168039.433,-14.759829665605325,-10.86026421583435,-9.264471452141395,-4.334028536239624,-1.3720284432877095,-0.7629028884809158,1
20000531,0.7878475798146276,597578.302,-15.938757294884857,-11.977222794370062,-10.200400503490124,-5.307872754319712,-2.4905595605904605,-1.5877102643323129,1
20000601,-0.35262693181250676,944985.251,-18.28927903063676,-14.306835409297127,-12.364210865352053,-7.484631574270996,-4.735307673939495,-3.16486836186742,1
20000602,-0.35262693181250676,734464.184,-18.170901891968295,-14.065327609855782,-11.88654853201687,-6.876003043142628,-4.111796620334634,-2.059008090983298,1
20000605,0.764672889930422,347407.494,-18.048745814290417,-13.841912070947412,-11.438162563792156,-6.267374512014298,-3.4882855667297994,-1.470704198759417,0
20000606,-0.17541723847891214,371008.185,-18.214966355305545,-13.944093364026719,-11.295519943335249,-5.990194342379008,-3.170957103014735,-0.8673469387755083,0
20000607,1.85753960846866,319086.027,-16.287774402832568,-11.85006759317393,-8.93944896008325,-3.397108482801884,-0.5751924567149206,1.5578671101231483,0
20000608,1.9319678252392856,185976.147,-15.524672637201526,-10.989961064206998,-7.8408364069616985,-2.1864471516443293,0.6153907546018977,1.8231984357274356,0
20000609,-0.7137883008356546,402161.833,-16.666372764848493,-12.13567032078353,-8.816706352772034,-3.158639590259655,-0.4341697367238583,0.08345314044390334,1
20000612,-0.7783113584813875,536215.681,-15.957758508538134,-11.328881799618735,-7.786937265615701,-2.0130604718512326,0.3954907716934305,0.4314650466930108,1
20000613,0.0,737296.154,-17.375517139890068,-12.759286305302695,-9.078760752344834,-3.358840940264412,-0.9941858205101153,-1.4705931351588553,0
20000614,0.41670410638871314,101956.401,-16.330917535268128,-11.595572378470637,-7.768094617665556,-1.9897059484230266,0.3094954623056778,-0.2139680115014877,0
20000615,-1.1258011476124952,489013.601,-16.562458754180433,-11.778027582966988,-7.890383991588662,-2.1179938033399197,-0.1778463809939366,-0.24898493339150377,0
20000616,0.0,852469.196,-14.842233078891928,-9.912146485232299,-5.869590746620916,-0.03973389124199625,1.4850328075386026,1.3763774320618836,0
20000619,-0.3646386631829714,639116.03,-14.114841080708526,-9.095167819920148,-4.960888914410412,0.8424588704815139,1.8856699876539622,1.8127422550173602,0
20000620,0.1820322145338722,607018.432,-14.007358810186817,-8.951293462344575,-4.762743690602673,0.9945160641993918,1.5085704441700845,1.1314709006862065,0
20000621,0.7319462855166811,216185.352,-13.588715347818475,-8.496109734309261,-4.214143277044542,1.4984438937237146,1.6908535531093103,0.9766584058555648,0
20000622,0.0,438035.162,-12.79618839030501,-7.660237492157143,-3.2702577091999037,2.4248251341993465,2.3140961587618936,1.0095740478237698,1
20000623,0.0,570201.241,-13.706342415802794,-8.625375405552816,-4.1817680668408315,1.3564271153349328,0.9063711275086865,-0.30411438743574293,1
20000626,-1.1258011476124952,774113.842,-15.8491996912854,-10.90336454033977,-6.419046340726821,-1.1730870328736316,-1.6114112501817723,-2.3815755623413057,1
20000627,-0.7058091816278591,1202709.546,-16.337264059263422,-11.400395386417992,-6.799802306790979,-1.650016381881102,-2.3058469432520643,-2.4117460863963793,1
20000628,0.0,1558612.239,-16.86155444355033,-11.941290905684069,-7.199157913300344,-2.212461560505706,-2.860394369922945,-2.276720270702217,1
20000629,0.0,2655587.441,-18.21980437053746,-13.355895137411538,-8.496662823365103,-3.8241391816474346,-4.265631681796298,-2.6487384768617113,0
20000630,0.3983678209118869,1800287.068,-18.65018896935084,-13.781553580740674,-8.780983715841693,-4.322371498153316,-4.350864743103814,-2.0388260783080425,0
20000703,-0.529218056720183,470132.613,-15.852029964959305,-10.809570350461147,-5.51039832960343,-1.1706103500169365,-0.8706275648750178,1.329320235232707,0
20000705,3.077289521994746,643836.491,-11.870944972462896,-6.596844282294939,-0.9560918364975561,3.141774916924228,3.587886040945328,5.083191968954063,0
20000706,0.4218519299725838,320030.053,-13.414871420671789,-8.233044687801058,-2.584025493538263,1.1710381547968463,1.7567282532479471,2.427016765763859,0
20000707,-1.155933273995807,376672.385,-12.678856699876457,-7.464130465990982,-1.6815986677768517,1.8734962244106823,2.615578971546716,1.9587125671136043,1
20000710,0.18052078543571703,415378.318,-13.571669022519606,-8.408538973756368,-2.585829686018735,0.6558070357692203,1.5577581362080317,-0.324369738358396,0
20000711,0.7970225967771716,312477.886,-11.777701889238646,-6.512548620114801,-0.4911789220226092,2.5137756992035607,3.2004190590850174,0.78475180588999,1
20000712,-0.42764105815226683,1361282.493,-12.060394213589902,-6.813376750619536,-0.7324649876088007,1.8861448907843859,2.38061206846868,0.5125929341248319,1
20000713,0.0,1881429.585,-12.913537456460784,-7.717672745514949,-1.6148377865315342,0.7030675476151199,0.9234566775170067,-0.5801034107298587,0
20000714,0.0,1615254.313,-12.498615402219821,-7.279442728000878,-1.0660487469962234,0.9549147499714106,0.7215928595949231,-0.1450966929854601,0
20000717,-0.7251292634123297,2976560.264,-12.717373458672645,-7.503200944036179,-1.2285240313082397,0.5883124212590758,-0.2479805264027792,-0.5920748844182596,0
20000718,-0.4342685910266754,978970.084,-10.315690440238194,-4.9523358031627565,1.5533354402968558,3.173818637262821,1.8719785557935604,1.8349311139984472,1
20000719,-0.36890293495688514,620234.984,-10.889698022447746,-5.561853693676902,0.9590895359375425,2.354123579578486,1.120361118211605,0.9234773313503667,1
20000720,-0.7941905365685047,1221589.526,-11.512172209094441,-6.201412022361791,0.3269552187193844,1.5412368163218282,0.20736556970779724,-0.09786179470922456,1
20000721,-0.3646386631829714,1962660.876,-11.751996899135639,-6.421889804473232,0.1289959516494992,1.2287748715151097,-0.1580292285164712,-0.5350713485888161,1
20000724,0.5478193459473487,2562126.614,-11.66916075684044,-6.289482902179179,0.28106463004966326,1.2287748715151097,-0.2735651325045216,-0.6811565075081006,1
20000725,0.1807122456774369,1811614.271,-12.21247370551302,-6.830307210817608,-0.28063414606336173,0.39813701066600604,-0.8456991055599031,-0.8820125757480833,1
20000726,0.0,519222.545,-12.797175227525855,-7.410055828002217,-0.9141651535977043,-0.47615007381515434,-1.4317308943227265,-1.1261758101282093,0
20000727,-0.3597427499957533,724079.09,-12.695064284219285,-7.271781122555733,-0.8171024870893995,-0.6079709038253931,-1.3538997584745853,-0.7547810150854276,0
20000728,-0.5990056167382249,227514.139,-12.594729429332485,-7.1263794380999075,-0.7272346755810409,-0.8326404325963208,-1.2400377843014099,-0.45522164339086135,0
20000731,0.0,230346.123,-11.811908195898779,-6.254969586756124,0.12636175513206382,-0.3566644053883095,-0.46534828437380193,0.4706499370072479,0
20000801,0.1807122456774369,628731.404,-11.712918360250017,-6.112075796530533,0.2012461734039546,-0.4894907563121177,-0.20568131937041767,0.4706499370072479,0
20000802,0.4218519299725838,489013.746,-11.61392852460123,-5.969182006304955,0.27613059167585796,-0.395856729963462,-0.018413266673131635,0.3137666246714944,1
20000803,0.0,127445.637,-11.507479320704242,-5.826288216079389,0.3510150099477487,-0.395856729963462,0.09029911582115928,0.15688331233575353,1
20000804,-0.5376798606766584,407825.112,-12.4000501609093,-6.738024787379712,-0.68305632111996,-1.4327984715012798,-0.8596114502138908,-0.9071797733177716,1
20000807,0.36104157087143407,470132.647,-11.66118576042949,-5.914519434368177,0.10263571700246107,-0.7210613259762718,-0.029519122146738304,-0.10763126075036017,1
20000808,0.0,603242.517,-12.181810752469854,-6.432274318177937,-0.5851467347502011,-1.3014501575278024,-0.6328165068844323,-0.5969711828393167,1
20000809,0.11905831611105558,917946.15,-12.38091922005559,-6.580134109084362,-0.8730456465091047,-1.5255469943391287,-0.9157943211429638,-0.6541468236139997,0
20000810,0.3597223551399706,121202.904,-12.055103947938637,-6.123639782252552,-0.6025996836244359,-1.2263492403046716,-0.630105214566773,-0.16539347095480586,0
20000811,-0.35843299154119995,256498.82,-12.25374980367506,-6.2289820278668735,-0.979077385626743,-1.4823363773026168,-0.9030940788440398,-0.428212434651896,1
20000814,0.35787206354192674,485750.124,-12.13717213758428,-5.997840427202743,-0.9992820121608703,-1.4021517198052422,-0.7427247638493032,-0.19049114855616878,1
20000815,0.35787206354192674,730974.204,-12.022650272610882,-5.781484888599687,-1.0194866386950103,-1.1942157104714057,-0.5823554488545665,-0.09546994547777875,1
20000816,-0.17748394324951422,157845.636,-12.895675492795128,-6.612979622624748,-2.1341223973643206,-2.0758411074998113,-1.4265826576001888,-0.9680639829615336,1
20000817,0.3551152176333103,5070780.944,-12.472358900144583,-6.073627963931851,-1.7546699320939125,-1.5569408883446694,-0.8403651341422594,-0.39118334632081775,1
20000818,0.0,605074.962,-12.978401202635048,-6.519216739620627,-2.386512357960796,-2.0635196975726524,-1.3458349913781797,-0.7996197550515057,1
20000821,-0.35192069392812314,1205451.162,-13.171190967919449,-6.635610629216561,-2.6913616962687184,-2.2035797879664103,-1.3946303180503916,-0.7853504061682467,1
20000822,0.0,257438.458,-13.058601129009908,-6.4270852264904255,-2.6386892468676586,-2.0340079856808746,-1.1662949194547831,-0.4219743907476159,0
