
19981019,-0.15195746844092567,238895.898,18.163188268828325,10.539852671516991,-1.320222466835958,-2.5304224913585176,-3.4633214899271425,-2.0911717257160696,1
19981020,-0.15315955810065307,171961.474,18.926474386389796,11.155534017251604,-0.7408562494098814,-1.7427835881827052,-2.3806938419582324,-0.7399703400892212,0
19981021,-0.3279098220526238,1358826.61,17.44362436474339,9.664186287931706,-1.9540953712260758,-2.6355545973973284,-3.0859637294386935,-1.0496409881784918,0
19981022,0.31013705103969935,316169.528,20.14038237577641,12.034198060131414,0.29097747321991385,-0.4885115671977549,-0.5376130839859622,1.4835662525880131,0
19981023,-0.4638373708777996,618734.628,19.605761370535692,11.403946543724507,-0.14635835783623813,-0.8605949962211445,-0.3478359631005192,0.9121387137346698,1
19981026,0.49358006682836103,252500.376,20.398084620994965,12.001926545335277,0.4821253908215446,-0.1518903607713866,0.8286265131084112,1.2052286694822671,1
19981027,0.17374400097199957,465819.582,14.870933317133424,6.707441832209447,-4.098201135343503,-4.480232738661747,-3.140621941423848,-2.783413995369512,0
19981028,0.0,302020.534,12.997045148221101,4.802785243552604,-5.598398026377039,-5.736400105274077,-3.9276666108395024,-3.639452255815984,0
19981029,0.1489907969114864,306374.43,14.79314209693054,6.338229389043073,-4.064133642852045,-3.9341885206782106,-1.8310995980493097,-1.2124768300382571,1
19981030,0.0,178491.632,13.25233330350904,4.800030981623321,-5.293271779613848,-4.683446598765281,-2.6822340421269786,-1.4724283583345272,1
19981102,-0.6051736152734527,182300.948,11.589761052585798,3.1898432529201224,-6.613348860063183,-5.628108035477876,-3.563252762076141,-1.447542618370474,1
19981103,0.31081204201429274,435889.632,10.130785750543403,1.7876638336088098,-7.691507334279148,-6.293989405318171,-4.089989717692095,-1.9086826931837477,1
19981104,0.0,124073.484,10.000577240957416,1.606355507542502,-7.658978797620769,-5.853900118441782,-3.5685725813799105,-1.4924965183324246,0
19981105,0.16638547607464665,324332.406,9.241452366658718,0.8441695216999529,-8.12176932710923,-5.9237110947802165,-3.3405054185254546,-1.2173310010040077,0
19981106,-0.31371879555094145,326508.94,10.794766976139512,2.147541069716736,-6.644254179196605,-3.965916402936288,-1.259602631613499,0.5936888550380162,1
19981109,0.6015325068480937,131692.064,10.4011000162364,1.6282832885522802,-6.697358704020866,-3.701925846780748,-0.8085204447726603,0.4234558396052929,0
19981110,-0.21641970280797726,372867.748,9.981488153044479,1.134163246765444,-6.736330837588671,-3.5667415912200076,-0.7866947568476446,0.052838779069161,0
19981111,-0.31993901370066996,235268.35,11.808915793220304,2.700804562285155,-4.837631946621084,-1.5271941521151635,0.9541726209764971,1.3921132177710034,1
19981112,0.0,362075.55,12.072110740566535,2.819472997693649,-4.285719615160715,-0.9169112660499714,1.4234818072685524,1.1217951707221465,1
19981113,-0.14479788845093627,158644.202,9.444159709987535,0.30535556866370467,-6.14665473907085,-2.8675646219173685,-0.6279566700131699,-1.0038191745218117,0
