
19981019,0.39352188028502055,2077925.368,-3.0210627901638167,-4.438608244283418,-4.312952960080949,-3.5756381847397734,-2.793724262966318,-0.4693216900827881,1
19981020,0.10998834591568116,3024520.256,-3.0495415592134725,-4.471438132725537,-4.294338174380673,-3.3772974693319684,-2.316073743675668,-0.5854188215801673,1
19981021,-0.38479685932467983,1960717.17,-5.043571372946003,-6.43410124738318,-6.2204611149031,-5.015941584172015,-3.5630356807468684,-1.7922371814546065,0
19981022,-0.28095235883884273,1670372.902,-3.675976019206912,-5.096550090787101,-4.864673839852487,-3.487199253270427,-1.7216574796019366,0.043837855660151887,0
19981023,0.09323901194479574,925175.378000001,-3.72110170474312,-5.147122811086653,-4.912063087092652,-3.314507711933194,-1.1556070972979302,-0.14361591093587067,1
19981026,1.563721293780466,2261473.022,-3.3767749469609165,-4.810729705586803,-4.570560538951116,-2.8268647411322267,-0.43166337886625616,0.2908772844009344,0
19981027,0.18478101386546292,1112292.462,-4.708002439292787,-6.117076883574234,-5.862610960311051,-4.012865893918257,-1.6816447802802403,-0.7553554398063161,0
19981028,-0.27770127604884376,1241995.578,-4.5455453043238885,-5.9645643991554556,-5.698916735518217,-3.6828467823372595,-1.1416047002662217,-0.6879647480033029,0
19981029,-0.876074738526825,1850052.102,-3.1985242118584405,-4.635728775077266,-4.400398258086123,-2.1575026984776704,0.4284996464063817,0.6255815684668956,1
19981030,1.0727171801276858,2119275.894,-3.7208414284392735,-5.135336293829237,-4.923461929873228,-2.390091590341368,-0.16028309741881389,0.10250716995098097,1
19981102,0.0,1814949.5,-6.146562487323141,-7.481445589806247,-7.2670906558610655,-4.406925958144963,-2.3379954115414545,-1.8364651741405706,0
19981103,0.27113266229867217,4964708.458,-6.642319999282961,-7.903924925382533,-7.675169625971353,-4.468916096765222,-2.4721024657387054,-1.94632917745969,0
19981104,1.600228468073974,3820289.418,-0.8405983007687041,-2.157838120850115,-1.917599181322707,1.6969942169018915,3.192174968466637,3.401794426330948,1
19981105,0.19771966337888508,2448293.512,-5.707924622206149,-6.922215184146252,-6.663297439145767,-2.9496651886707004,-1.6515699936657513,-1.1588091575423165,0
19981106,0.0,1765864.694,-4.418244717922396,-5.610061624238911,-5.336723277822605,-1.2577947325947856,-0.21742718802728575,0.34205120680801215,0
19981109,0.0,1483255.586,-4.563901894287848,-5.741133826699458,-5.369168737614347,-1.1468473539924549,-0.23839926040852955,-0.15075583869949047,1
19981110,-0.18659307892469812,1497236.88,-3.417095722712489,-4.6177203233662905,-4.147857652168255,0.05526025798926137,0.8280010001018686,0.3517024882164018,1
19981111,-0.19960171008878225,1335703.29,-4.689452625424758,-5.838555559615592,-5.206754485329022,-1.056290422771914,-0.48511893886795093,-0.19649577958854875,0
19981112,-0.5900700043897179,863000.742000001,-3.5492433518933755,-4.680816948917608,-3.888787745766213,0.24231222419889686,0.7424623986322705,0.5405355451332007,0
19981113,0.9806554371278565,1875636.734,-3.3193403957810603,-4.424191352822994,-3.457120632657,0.4350211595625862,0.9369472816676044,0.547833575641983,0
19981116,0.39244599784411077,1933050.614,-2.5293121228948507,-3.631632734009365,-2.4331465209498897,1.2424578972174345,1.3757542102782654,0.9443902621128692,1
19981117,0.48525152048580444,1502889.216,-2.703337617703751,-3.7712798159583674,-2.389058090474693,1.0614527741298567,0.7780789255544001,0.6230964821593099,0
19981118,0.2113302684265178,2157678.207,-3.1446384213258236,-4.180844950318878,-2.7083827673142484,0.5150016683968618,0.5546956102624876,-0.15571703989322191,0
19981119,1.5938002631963628,3072545.717,-1.4039946417368987,-2.439976604766792,-0.836700328759614,2.2224292364946714,1.9163337405487448,1.2026847916833707,0
19981120,-0.40338942594582655,3106878.971,-0.202296216732328,-1.223029001074151,0.5292946652345442,3.3134025540040484,2.7376536579543944,1.80603890679078,1
19981123,1.5395130369027594,5383835.028,1.3209128497956868,0.3134382619402033,2.1766949912505966,4.694593769237867,3.727938574593184,2.5979767231057975,1
19981124,0.48321887461230606,3423870.278,-3.5264755021414844,-4.424078791906671,-2.6213354748190762,-0.35043752769162423,-1.2059241618667798,-2.1349320632107474,1
19981125,-0.19843059438982813,2803206.707,-5.707916929737539,-6.516659150356277,-4.688896906286636,-2.5404978804004714,-3.337467304049772,-3.8337692793361486,0
